code,clientType,registrationMode,planName,duration,country,netSales,netProfit,gender,age
EPX,Basic,Online,K,104,SINGAPORE,128,0,,36
EPX,Basic,Online,K,138,SINGAPORE,34,0,,36
EPX,Basic,Online,K,40,HONG KONG,18,0,,36
EPX,Basic,Online,K,31,HONG KONG,17,0,,36
EPX,Basic,Online,K,40,HONG KONG,18,0,,36
EPX,Basic,Online,K,2,SINGAPORE,10,0,,37
EPX,Basic,Online,K,16,AUSTRALIA,48,0,,36
EPX,Basic,Online,K,33,CHINA,16,0,,36
EPX,Basic,Online,K,31,HONG KONG,14,0,,36
EPX,Basic,Online,K,11,MALAYSIA,60,0,,36
EPX,Basic,Online,K,92,INDIA,46,0,,36
EPX,Basic,Online,K,99,GERMANY,80,0,,36
EPX,Basic,Online,K,82,SINGAPORE,41,0,,24
EPX,Basic,Online,K,12,PHILIPPINES,10,0,,36
EPX,Basic,Online,K,18,VIET NAM,17,0,,40
EPX,Basic,Online,K,6,INDONESIA,10,0,,53
EPX,Basic,Online,A,34,MALAYSIA,20,0,,36
EPX,Basic,Online,A,7,SINGAPORE,20,0,,36
EPX,Basic,Online,A,13,CAMBODIA,20,0,,36
EPX,Basic,Online,A,16,SINGAPORE,0,0,,25
EPX,Basic,Online,A,66,PAKISTAN,36,0,,36
EPX,Basic,Online,A,18,SINGAPORE,20,0,,36
EPX,Basic,Online,A,86,AUSTRALIA,22,0,,70
EPX,Basic,Online,A,10,SINGAPORE,20,0,,41
EPX,Basic,Online,A,29,SINGAPORE,20,0,,28
EPX,Basic,Online,A,10,UNITED STATES,29,0,,33
EPX,Basic,Online,A,19,MALAYSIA,20,0,,36
EPX,Basic,Online,A,5,THAILAND,20,0,,24
JWT,Premium,Online,Z,3,INDIA,31,12.4,M,118
RAB,Premium,Online,Z,22,BRUNEI DARUSSALAM,23,9.2,M,22
RAB,Premium,Online,Z,109,BRUNEI DARUSSALAM,50,20,,20
LWC,Basic,Online,H,364,UNITED STATES,287.25,186.71,F,68
LWC,Basic,Online,U,9,MALAYSIA,25,16.25,F,36
SSI,Premium,Online,W,22,SINGAPORE,1.35,0.38,,48
SSI,Premium,Online,W,2,SINGAPORE,5.92,1.66,,48
SSI,Premium,Online,W,3,SINGAPORE,1.8,0.5,,48
SSI,Premium,Online,W,52,SINGAPORE,2.51,0.7,,48
SSI,Premium,Online,W,29,SINGAPORE,6.56,1.84,,48
JZI,Premium,Online,I,159,CHINA,50,17.5,M,32
JZI,Premium,Online,I,31,THAILAND,22,7.7,M,58
JZI,Premium,Online,I,16,CHINA,35,12.25,M,25
JZI,Premium,Online,I,39,CHINA,35,12.25,M,35
JZI,Premium,Online,I,71,CHINA,35,12.25,F,27
JZI,Premium,Online,I,11,THAILAND,22,7.7,M,51
JZI,Premium,Online,I,17,MALAYSIA,18,6.3,M,45
JZI,Premium,Online,I,83,CHINA,22,7.7,M,29
JZI,Premium,Online,I,150,AUSTRALIA,35,12.25,M,58
JZI,Premium,Online,I,32,CHINA,26,9.1,M,58
JZI,Premium,Online,I,48,"TAIWAN, PROVINCE OF CHINA",22,7.7,F,28
JZI,Premium,Online,I,81,THAILAND,22,7.7,F,26
JZI,Premium,Online,I,13,CHINA,26,9.1,M,54
JZI,Premium,Online,I,81,THAILAND,22,7.7,M,26
JZI,Premium,Online,I,6,"TAIWAN, PROVINCE OF CHINA",26,9.1,F,28
JZI,Premium,Online,Z,17,AUSTRALIA,69,24.15,M,50
EPX,Basic,Offline,B,12,MYANMAR,20,0,,118
ART,Premium,Online,C,16,"IRAN, ISLAMIC REPUBLIC OF",0,15.16,M,48
C2B,Premium,Online,J,53,SINGAPORE,20,5,F,78
C2B,Premium,Online,J,4,SINGAPORE,16,4,F,55
C2B,Premium,Online,J,6,SINGAPORE,16,4,F,30
C2B,Premium,Online,J,21,SINGAPORE,21,5.25,F,32
C2B,Premium,Online,J,25,SINGAPORE,13.5,3.38,M,70
C2B,Premium,Online,J,2,SINGAPORE,13.5,3.38,M,55
C2B,Premium,Online,J,12,SINGAPORE,33.5,8.38,M,57
C2B,Premium,Online,J,8,SINGAPORE,27,6.75,M,37
C2B,Premium,Online,J,2,SINGAPORE,27,6.75,M,22
C2B,Premium,Online,J,27,SINGAPORE,24,6,M,61
C2B,Premium,Online,J,21,SINGAPORE,27,6.75,F,28
C2B,Premium,Online,J,22,SINGAPORE,33.5,8.38,F,63
C2B,Premium,Online,J,8,SINGAPORE,20,5,F,24
C2B,Premium,Online,J,21,SINGAPORE,16,4,F,29
C2B,Premium,Online,J,14,SINGAPORE,26.5,6.63,F,44
C2B,Premium,Online,J,5,SINGAPORE,16,4,F,41
C2B,Premium,Online,J,19,SINGAPORE,60,15,F,56
C2B,Premium,Online,J,10,SINGAPORE,27,6.75,F,32
C2B,Premium,Online,J,19,SINGAPORE,0,4,F,41
C2B,Premium,Online,J,6,SINGAPORE,16,4,F,27
C2B,Premium,Online,J,12,SINGAPORE,26.5,6.63,M,43
C2B,Premium,Online,J,6,SINGAPORE,16,4,M,27
C2B,Premium,Online,R,16,SINGAPORE,95,23.75,M,29
C2B,Premium,Online,R,72,SINGAPORE,168,42,F,43
C2B,Premium,Online,R,41,SINGAPORE,57,14.25,F,28
C2B,Premium,Online,R,14,SINGAPORE,22.5,5.63,F,27
C2B,Premium,Online,R,4,SINGAPORE,22.5,5.63,F,38
C2B,Premium,Online,R,5,SINGAPORE,22.5,5.63,M,41
C2B,Premium,Online,R,14,SINGAPORE,57,14.25,F,38
C2B,Premium,Online,R,72,SINGAPORE,48.5,12.13,F,57
C2B,Premium,Online,R,4,SINGAPORE,22.5,5.63,M,61
C2B,Premium,Online,R,180,SINGAPORE,557.4,139.35,F,82
C2B,Premium,Online,R,3,SINGAPORE,18.5,4.63,M,36
C2B,Premium,Online,R,47,SINGAPORE,57,14.25,F,34
C2B,Premium,Online,R,4,SINGAPORE,22.5,5.63,M,57
C2B,Premium,Online,R,4,SINGAPORE,22.5,5.63,M,55
C2B,Premium,Online,R,4,SINGAPORE,18.5,4.63,F,64
C2B,Premium,Online,R,14,SINGAPORE,62,15.5,F,26
C2B,Premium,Online,R,34,SINGAPORE,29.5,7.38,M,50
C2B,Premium,Online,N,14,SINGAPORE,105.6,26.4,F,25
C2B,Premium,Online,E,384,SINGAPORE,161,40.25,F,29
C2B,Premium,Online,E,365,SINGAPORE,161,40.25,M,32
C2B,Premium,Online,E,365,SINGAPORE,193.2,48.3,M,28
C2B,Premium,Online,E,365,SINGAPORE,216,54,M,44
C2B,Premium,Online,E,365,SINGAPORE,216,54,F,26
CWT,Basic,Online,Q,3,MALAYSIA,29.7,17.82,,35
CWT,Basic,Online,Q,32,GREECE,0,47.52,,35
CWT,Basic,Online,Q,53,"TAIWAN, PROVINCE OF CHINA",29.7,17.82,,50
CWT,Basic,Online,Q,6,MALAYSIA,19.8,11.88,,35
CWT,Basic,Online,Q,6,MALAYSIA,19.8,11.88,,37
CWT,Basic,Online,Q,17,CANADA,39.6,23.76,,31
CWT,Basic,Online,Q,16,MALAYSIA,29.7,17.82,,56
CWT,Basic,Online,Q,212,NEW ZEALAND,138.6,83.16,,26
CWT,Basic,Online,Q,3,MALAYSIA,19.8,11.88,,34
CWT,Basic,Online,Q,16,CANADA,49.5,29.7,,31
CWT,Basic,Online,Q,39,MALAYSIA,39.6,23.76,,44
CWT,Basic,Online,Q,22,SPAIN,0,23.76,,59
CWT,Basic,Online,Q,65,AUSTRALIA,69.3,41.58,,36
CWT,Basic,Online,Q,18,MALAYSIA,0,17.82,,29
CWT,Basic,Online,Q,13,AUSTRALIA,49.5,29.7,,40
CWT,Basic,Online,Q,15,AUSTRALIA,49.5,29.7,,29
CWT,Basic,Online,Q,59,UNITED KINGDOM,0,47.52,,45
CWT,Basic,Online,Q,10,UNITED KINGDOM,99,59.4,,45
CWT,Basic,Online,Q,13,"KOREA, REPUBLIC OF",29.7,17.82,,32
CWT,Basic,Online,Q,86,THAILAND,49.5,29.7,,31
CWT,Basic,Online,Q,59,MALAYSIA,19.8,11.88,,47
CWT,Basic,Online,Q,83,NEW ZEALAND,0,59.4,,57
CWT,Basic,Online,Q,7,NETHERLANDS,0,11.88,,54
CWT,Basic,Online,Q,89,SWITZERLAND,99,59.4,,45
CWT,Basic,Online,Q,20,THAILAND,29.7,17.82,,56
CWT,Basic,Online,Q,52,AUSTRALIA,79.2,47.52,,31
CWT,Basic,Online,Q,96,NEW ZEALAND,0,71.28,,37
EPX,Basic,Online,B,18,VIET NAM,20,0,,36
EPX,Basic,Online,B,95,INDIA,37,0,,36
EPX,Basic,Online,B,60,UNITED KINGDOM,98,0,,36
EPX,Basic,Online,B,21,PHILIPPINES,36,0,,36
EPX,Basic,Online,B,12,INDONESIA,29,0,,36
EPX,Basic,Online,B,25,HUNGARY,101,0,,36
EPX,Basic,Online,B,25,MALAYSIA,20,0,,36
EPX,Basic,Online,B,15,CHINA,59,0,,36
EPX,Basic,Online,B,44,"TAIWAN, PROVINCE OF CHINA",25,0,,32
EPX,Basic,Online,B,8,MALAYSIA,20,0,,36
EPX,Basic,Online,B,117,EGYPT,51,0,,28
EPX,Basic,Online,B,56,CHINA,37,0,,36
EPX,Basic,Online,B,30,JAPAN,38,0,,44
EPX,Basic,Online,B,3,MALAYSIA,20,0,,65
EPX,Basic,Online,B,54,UNITED STATES,47,0,,34
EPX,Basic,Online,B,61,TURKEY,0,0,,36
EPX,Basic,Online,B,25,INDONESIA,20,0,,37
EPX,Basic,Online,B,12,HONG KONG,62,0,,55
EPX,Basic,Online,B,8,UNITED STATES,112,0,,31
EPX,Basic,Online,B,28,THAILAND,20,0,,36
EPX,Basic,Online,B,49,JAPAN,112,0,,36
EPX,Basic,Online,B,34,UNITED STATES,80,0,,37
EPX,Basic,Online,B,16,MALAYSIA,20,0,,36
EPX,Basic,Online,B,63,PHILIPPINES,55,0,,36
EPX,Basic,Online,B,71,CHINA,28,0,,36
EPX,Basic,Online,B,117,TURKEY,112,0,,36
EPX,Basic,Online,B,47,CAMBODIA,47,0,,36
EPX,Basic,Online,B,14,MALAYSIA,20,0,,36
EPX,Basic,Online,B,6,INDONESIA,32,0,,36
EPX,Basic,Online,B,15,JAPAN,53,0,,36
EPX,Basic,Online,B,165,INDONESIA,23,0,,56
EPX,Basic,Online,K,20,HONG KONG,16,0,,36
EPX,Basic,Online,K,11,SAUDI ARABIA,40,0,,36
EPX,Basic,Online,K,94,CANADA,67,0,,23
EPX,Basic,Online,K,37,JAPAN,80,0,,36
EPX,Basic,Online,K,15,JAPAN,33,0,,36
EPX,Basic,Online,K,21,INDONESIA,18,0,,36
EPX,Basic,Online,K,18,INDIA,21,0,,47
EPX,Basic,Online,K,1,MALAYSIA,10,0,,36
EPX,Basic,Online,K,25,THAILAND,14,0,,28
EPX,Basic,Online,K,20,THAILAND,30,0,,36
EPX,Basic,Online,K,14,THAILAND,16,0,,36
EPX,Basic,Online,K,83,THAILAND,15,0,,54
EPX,Basic,Online,K,6,THAILAND,12,0,,28
EPX,Basic,Online,K,20,THAILAND,24,0,,36
EPX,Basic,Online,K,14,THAILAND,17,0,,36
EPX,Basic,Online,K,20,SINGAPORE,16,0,,36
EPX,Basic,Online,K,88,UNITED KINGDOM,58,0,,36
EPX,Basic,Online,K,91,JAPAN,46,0,,36
EPX,Basic,Online,K,104,SINGAPORE,74,0,,36
EPX,Basic,Online,K,59,SINGAPORE,10,0,,59
EPX,Basic,Online,K,8,MYANMAR,80,0,,36
EPX,Basic,Online,K,49,"TAIWAN, PROVINCE OF CHINA",58,0,,41
EPX,Basic,Online,K,25,INDONESIA,16,0,,37
EPX,Basic,Online,K,18,AUSTRALIA,34,0,,36
EPX,Basic,Online,K,70,UNITED STATES,80,0,,34
EPX,Basic,Online,K,12,MALAYSIA,10,0,,36
EPX,Basic,Online,K,60,JAPAN,25,0,,36
EPX,Basic,Online,K,60,JAPAN,25,0,,36
EPX,Basic,Online,K,60,JAPAN,25,0,,36
EPX,Basic,Online,K,32,SINGAPORE,10,0,,31
EPX,Basic,Online,K,60,JAPAN,25,0,,36
EPX,Basic,Online,K,91,IRELAND,80,0,,36
EPX,Basic,Online,K,62,THAILAND,80,0,,37
EPX,Basic,Online,K,14,THAILAND,45,0,,27
EPX,Basic,Online,K,90,JAPAN,38,0,,36
EPX,Basic,Online,K,8,THAILAND,10,0,,40
EPX,Basic,Online,K,6,VIET NAM,12,0,,36
EPX,Basic,Online,K,17,MALAYSIA,14,0,,36
EPX,Basic,Online,K,13,FRANCE,0,0,,36
EPX,Basic,Online,K,78,INDONESIA,11,0,,36
EPX,Basic,Online,K,21,MALAYSIA,18,0,,36
EPX,Basic,Online,K,6,CHINA,52,0,,36
EPX,Basic,Online,K,30,INDONESIA,10,0,,36
EPX,Basic,Online,K,4,THAILAND,42,0,,39
EPX,Basic,Online,K,22,CAMBODIA,10,0,,24
EPX,Basic,Online,K,10,INDIA,80,0,,36
EPX,Basic,Online,K,13,UNITED KINGDOM,10,0,,36
EPX,Basic,Online,K,25,VIET NAM,11,0,,36
EPX,Basic,Online,K,21,THAILAND,75,0,,36
EPX,Basic,Online,K,75,JAPAN,54,0,,36
EPX,Basic,Online,K,200,NEW ZEALAND,60,0,,36
EPX,Basic,Online,K,23,CHINA,15,0,,36
EPX,Basic,Online,K,39,INDONESIA,10,0,,52
EPX,Basic,Online,A,1,INDIA,20,0,,36
EPX,Basic,Online,A,1,PHILIPPINES,20,0,,36
EPX,Basic,Online,A,3,UNITED KINGDOM,70,0,,36
EPX,Basic,Online,A,1,MEXICO,64,0,,45
EPX,Basic,Online,A,1,UNITED STATES,61,0,,34
EPX,Basic,Online,A,3,CANADA,30,0,,45
EPX,Basic,Online,A,22,CAMBODIA,20,0,,24
EPX,Basic,Online,A,5,THAILAND,20,0,,36
EPX,Basic,Online,A,84,THAILAND,0,0,,65
EPX,Basic,Online,A,40,SINGAPORE,31,0,,36
JWT,Premium,Online,Z,8,INDIA,31,12.4,M,118
JWT,Premium,Online,Z,0,INDIA,31,12.4,M,118
JWT,Premium,Online,Z,62,INDIA,78,31.2,F,118
RAB,Premium,Online,Z,8,BRUNEI DARUSSALAM,15,6,M,39
RAB,Premium,Online,Z,3,AUSTRALIA,15,6,,60
LWC,Basic,Online,S,74,CHINA,54.75,35.59,F,35
SSI,Premium,Online,W,44,SINGAPORE,11.24,3.15,,48
JZI,Premium,Online,I,0,INDIA,22,7.7,M,36
JZI,Premium,Online,I,15,THAILAND,18,6.3,M,48
JZI,Premium,Online,I,9,INDONESIA,22,7.7,M,41
JZI,Premium,Online,I,27,HONG KONG,26,9.1,M,48
JZI,Premium,Online,I,58,PHILIPPINES,30,10.5,F,39
JZI,Premium,Online,I,37,THAILAND,22,7.7,M,35
JZI,Premium,Online,I,8,VIET NAM,22,7.7,M,53
JZI,Premium,Online,I,13,VIET NAM,22,7.7,F,38
JZI,Premium,Online,I,13,VIET NAM,22,7.7,F,37
JZI,Premium,Online,I,54,MACAO,26,9.1,M,66
JZI,Premium,Online,I,6,THAILAND,22,7.7,F,47
JZI,Premium,Online,I,87,PHILIPPINES,33,11.55,F,32
JZI,Premium,Online,I,8,VIET NAM,18,6.3,F,36
JZI,Premium,Online,I,6,THAILAND,22,7.7,M,35
JZI,Premium,Online,I,6,MALAYSIA,18,6.3,M,44
JZI,Premium,Online,I,5,VIET NAM,22,7.7,M,41
JZI,Premium,Online,I,57,HONG KONG,44,15.4,M,47
JZI,Premium,Online,Z,23,"TAIWAN, PROVINCE OF CHINA",58,20.3,F,47
JZI,Premium,Online,Z,30,CHINA,58,20.3,F,33
JZI,Premium,Online,Z,10,CHINA,45,15.75,M,56
EPX,Basic,Offline,B,27,MOROCCO,79,0,,118
EPX,Basic,Offline,B,11,CHINA,64,0,,118
ART,Premium,Online,Z,38,HONG KONG,51,17.85,M,118
C2B,Premium,Online,J,12,SINGAPORE,26.5,6.63,M,23
C2B,Premium,Online,J,26,SINGAPORE,69.5,17.38,F,39
C2B,Premium,Online,J,17,SINGAPORE,60,15,F,67
C2B,Premium,Online,J,50,SINGAPORE,20,5,M,27
C2B,Premium,Online,J,25,SINGAPORE,80.5,20.13,F,28
C2B,Premium,Online,J,5,SINGAPORE,16,4,F,31
C2B,Premium,Online,J,10,SINGAPORE,40,10,M,28
C2B,Premium,Online,J,48,SINGAPORE,125.5,31.38,F,75
C2B,Premium,Online,J,8,SINGAPORE,27,6.75,F,36
C2B,Premium,Online,J,11,SINGAPORE,40,10,M,34
C2B,Premium,Online,J,22,SINGAPORE,39,9.75,F,35
C2B,Premium,Online,J,5,SINGAPORE,16,4,M,43
C2B,Premium,Online,J,4,SINGAPORE,16,4,F,31
C2B,Premium,Online,J,3,SINGAPORE,16.2,4.05,F,50
C2B,Premium,Online,J,17,SINGAPORE,27,6.75,F,25
C2B,Premium,Online,J,32,SINGAPORE,16,4,M,22
C2B,Premium,Online,R,10,SINGAPORE,27,6.75,F,25
C2B,Premium,Online,R,9,SINGAPORE,29,7.25,M,64
C2B,Premium,Online,R,37,SINGAPORE,22.5,5.63,F,46
C2B,Premium,Online,R,13,SINGAPORE,34.8,8.7,F,51
C2B,Premium,Online,R,11,SINGAPORE,29.5,7.38,M,61
C2B,Premium,Online,R,3,SINGAPORE,18.5,4.63,F,26
C2B,Premium,Online,N,10,SINGAPORE,69,17.25,F,42
C2B,Premium,Online,N,10,SINGAPORE,57.5,14.38,M,76
C2B,Premium,Online,N,10,SINGAPORE,105.6,26.4,F,32
C2B,Premium,Online,E,365,SINGAPORE,216,54,F,45
C2B,Premium,Online,E,365,SINGAPORE,216,54,M,31
C2B,Premium,Online,E,366,SINGAPORE,216,54,F,27
C2B,Premium,Online,E,365,SINGAPORE,161,40.25,M,52
C2B,Premium,Online,E,364,SINGAPORE,216,54,M,31
C2B,Premium,Online,E,382,SINGAPORE,216,54,F,31
C2B,Premium,Online,E,367,SINGAPORE,216,54,F,33
C2B,Premium,Online,E,372,SINGAPORE,259.2,64.8,F,47
C2B,Premium,Online,E,371,SINGAPORE,216,54,M,70
C2B,Premium,Online,E,371,SINGAPORE,216,54,F,67
C2B,Premium,Online,E,386,SINGAPORE,216,54,F,33
C2B,Premium,Online,D,387,SINGAPORE,239.5,59.88,F,47
C2B,Premium,Online,D,367,SINGAPORE,399.6,99.9,F,61
C2B,Premium,Online,D,416,SINGAPORE,287.4,71.85,M,27
C2B,Premium,Online,D,399,SINGAPORE,333,83.25,F,57
CWT,Basic,Online,Q,16,AUSTRALIA,89.1,53.46,,63
CWT,Basic,Online,Q,16,BELGIUM,19.8,11.88,,43
CWT,Basic,Online,Q,11,THAILAND,39.6,23.76,,37
CWT,Basic,Online,Q,31,THAILAND,39.6,23.76,,24
CWT,Basic,Online,Q,10,UNITED KINGDOM,79.2,47.52,,52
CWT,Basic,Online,Q,141,NEW ZEALAND,128.7,77.22,,38
CWT,Basic,Online,Q,3,THAILAND,19.8,11.88,,32
CWT,Basic,Online,Q,21,MALAYSIA,19.8,11.88,,35
CWT,Basic,Online,Q,12,FINLAND,29.7,17.82,,37
CWT,Basic,Online,Q,79,AUSTRALIA,59.4,35.64,,36
CWT,Basic,Online,Q,79,AUSTRALIA,59.4,35.64,,41
CWT,Basic,Online,Q,25,AUSTRALIA,89.1,53.46,,34
CWT,Basic,Online,Q,59,MALAYSIA,29.7,17.82,,31
CWT,Basic,Online,Q,40,AUSTRALIA,69.3,41.58,,50
CWT,Basic,Online,Q,44,AUSTRALIA,39.6,23.76,,53
CWT,Basic,Online,Q,10,"KOREA, REPUBLIC OF",29.7,17.82,,40
CWT,Basic,Online,Q,88,COLOMBIA,158.4,95.04,,54
CWT,Basic,Online,Q,28,SPAIN,59.4,35.64,,31
CWT,Basic,Online,Q,6,LITHUANIA,29.7,17.82,,22
EPX,Basic,Online,B,22,CHINA,29,0,,36
EPX,Basic,Online,B,32,VIET NAM,30,0,,36
EPX,Basic,Online,B,9,THAILAND,21,0,,47
EPX,Basic,Online,B,47,UNITED KINGDOM,88,0,,36
EPX,Basic,Online,B,37,THAILAND,0,0,,36
EPX,Basic,Online,B,7,CHINA,59,0,,36
EPX,Basic,Online,B,6,MALAYSIA,30,0,,63
EPX,Basic,Online,B,46,JAPAN,34,0,,36
EPX,Basic,Online,B,59,UNITED STATES,112,0,,30
EPX,Basic,Online,B,35,PHILIPPINES,38,0,,36
EPX,Basic,Online,B,74,SPAIN,112,0,,36
EPX,Basic,Online,B,6,THAILAND,20,0,,20
EPX,Basic,Online,B,26,CANADA,0,0,,26
EPX,Basic,Online,B,30,HONG KONG,20,0,,36
EPX,Basic,Online,B,14,CHINA,34,0,,36
EPX,Basic,Online,B,22,VIET NAM,20,0,,28
EPX,Basic,Online,B,92,SINGAPORE,78,0,,36
EPX,Basic,Online,B,4,VIET NAM,20,0,,43
EPX,Basic,Online,B,87,SINGAPORE,0,0,,58
EPX,Basic,Online,B,139,MYANMAR,20,0,,36
EPX,Basic,Online,B,11,MALAYSIA,20,0,,36
EPX,Basic,Online,B,24,CHINA,33,0,,36
EPX,Basic,Online,B,10,HONG KONG,0,0,,36
EPX,Basic,Online,B,37,UNITED STATES,80,0,,28
EPX,Basic,Online,B,10,MACAO,86,0,,36
EPX,Basic,Online,B,24,HONG KONG,25,0,,36
EPX,Basic,Online,B,6,INDIA,33,0,,36
EPX,Basic,Online,B,9,CHINA,112,0,,36
EPX,Basic,Online,B,51,"KOREA, REPUBLIC OF",60,0,,36
EPX,Basic,Online,B,22,VIET NAM,20,0,,36
EPX,Basic,Online,B,7,INDIA,46,0,,36
EPX,Basic,Online,B,6,THAILAND,43,0,,36
EPX,Basic,Online,K,24,SINGAPORE,14,0,,36
EPX,Basic,Online,K,7,"TAIWAN, PROVINCE OF CHINA",12,0,,36
EPX,Basic,Online,K,18,THAILAND,15,0,,36
EPX,Basic,Online,K,24,VIET NAM,11,0,,36
EPX,Basic,Online,K,21,MALAYSIA,19,0,,36
EPX,Basic,Online,K,8,MALAYSIA,41,0,,64
EPX,Basic,Online,K,29,PHILIPPINES,10,0,,36
EPX,Basic,Online,K,16,SINGAPORE,17,0,,36
EPX,Basic,Online,K,24,CHINA,27,0,,36
EPX,Basic,Online,K,5,INDONESIA,15,0,,36
EPX,Basic,Online,K,7,SINGAPORE,35,0,,36
EPX,Basic,Online,K,15,INDIA,10,0,,36
EPX,Basic,Online,K,26,PHILIPPINES,19,0,,36
EPX,Basic,Online,K,8,INDIA,29,0,,36
EPX,Basic,Online,K,4,CAMBODIA,10,0,,36
EPX,Basic,Online,K,8,VIET NAM,14,0,,48
EPX,Basic,Online,K,40,CHINA,12,0,,26
EPX,Basic,Online,K,9,CHINA,45,0,,36
EPX,Basic,Online,K,3,MALAYSIA,10,0,,36
EPX,Basic,Online,K,59,UNITED STATES,80,0,,29
EPX,Basic,Online,K,50,JAPAN,37,0,,36
EPX,Basic,Online,K,5,MALAYSIA,10,0,,36
EPX,Basic,Online,K,89,CHINA,25,0,,36
EPX,Basic,Online,K,78,CAMBODIA,18,0,,36
EPX,Basic,Online,K,38,MYANMAR,10,0,,36
EPX,Basic,Online,K,11,CHINA,45,0,,36
EPX,Basic,Online,K,16,CHINA,22,0,,36
EPX,Basic,Online,K,3,SINGAPORE,10,0,,32
EPX,Basic,Online,K,97,MALAYSIA,10,0,,36
EPX,Basic,Online,K,2,PHILIPPINES,10,0,,36
EPX,Basic,Online,K,36,NETHERLANDS,80,0,,40
EPX,Basic,Online,K,84,"TAIWAN, PROVINCE OF CHINA",64,0,,36
EPX,Basic,Online,K,3,SINGAPORE,10,0,,36
EPX,Basic,Online,K,18,VIET NAM,13,0,,36
EPX,Basic,Online,K,29,CHINA,15,0,,36
EPX,Basic,Online,K,15,SINGAPORE,26,0,,36
EPX,Basic,Online,K,137,AUSTRALIA,53,0,,30
EPX,Basic,Online,K,17,THAILAND,32,0,,46
EPX,Basic,Online,K,4,CHINA,30,0,,36
EPX,Basic,Online,K,258,RUSSIAN FEDERATION,77,0,,36
EPX,Basic,Online,K,7,LAO PEOPLE'S DEMOCRATIC REPUBLIC,28,0,,36
EPX,Basic,Online,K,3,SINGAPORE,13,0,,36
EPX,Basic,Online,K,22,MYANMAR,10,0,,26
EPX,Basic,Online,K,8,MALAYSIA,10,0,,51
EPX,Basic,Online,K,31,MYANMAR,10,0,,36
EPX,Basic,Online,K,14,CHINA,41,0,,36
EPX,Basic,Online,K,15,JAPAN,61,0,,36
EPX,Basic,Online,K,6,MALAYSIA,10,0,,36
EPX,Basic,Online,K,7,MALAYSIA,10,0,,36
EPX,Basic,Online,K,4,CHINA,10,0,,36
EPX,Basic,Online,K,5,INDONESIA,14,0,,36
EPX,Basic,Online,K,24,JAPAN,76,0,,36
EPX,Basic,Online,K,6,"KOREA, REPUBLIC OF",38,0,,36
EPX,Basic,Online,K,10,SOUTH AFRICA,80,0,,36
EPX,Basic,Online,K,10,CAMBODIA,23,0,,36
EPX,Basic,Online,A,10,CHINA,24,0,,36
EPX,Basic,Online,A,16,INDONESIA,20,0,,59
EPX,Basic,Online,A,13,INDIA,23,0,,36
EPX,Basic,Online,A,20,SINGAPORE,20,0,,29
EPX,Basic,Online,A,6,MALAYSIA,20,0,,36
EPX,Basic,Online,A,27,AUSTRALIA,38,0,,36
EPX,Basic,Online,A,5,SINGAPORE,20,0,,36
EPX,Basic,Online,A,3,MALAYSIA,20,0,,36
EPX,Basic,Online,A,6,MACAO,20,0,,42
EPX,Basic,Online,A,18,CHINA,25,0,,36
EPX,Basic,Online,A,32,SINGAPORE,20,0,,36
JWT,Premium,Online,Z,89,INDIA,124,49.6,M,118
JWT,Premium,Online,Z,15,INDIA,62,24.8,M,118
JWT,Premium,Online,Z,1,INDIA,31,12.4,M,118
JWT,Premium,Online,Z,1,INDIA,31,12.4,M,118
JWT,Premium,Online,Z,32,INDIA,31,12.4,F,118
JWT,Premium,Online,Z,27,INDIA,62,24.8,M,118
RAB,Premium,Online,Z,38,BRUNEI DARUSSALAM,15,6,M,47
RAB,Premium,Online,Z,31,BRUNEI DARUSSALAM,15,6,F,31
RAB,Premium,Online,Z,49,BRUNEI DARUSSALAM,23,9.2,,35
LWC,Basic,Online,S,3,MALAYSIA,27,17.55,M,32
SSI,Premium,Online,W,13,SINGAPORE,7.84,2.2,,48
SSI,Premium,Online,W,37,SINGAPORE,1.35,0.38,,48
SSI,Premium,Online,W,31,SINGAPORE,1.35,0.38,,48
SSI,Premium,Online,W,38,SINGAPORE,1.03,0.29,,48
SSI,Premium,Online,W,78,SINGAPORE,17.11,4.8,,48
JZI,Premium,Online,I,38,CHINA,22,7.7,M,53
JZI,Premium,Online,I,39,"TAIWAN, PROVINCE OF CHINA",35,12.25,M,36
JZI,Premium,Online,I,53,CHINA,83,29.05,M,43
JZI,Premium,Online,I,8,THAILAND,22,7.7,M,35
JZI,Premium,Online,I,7,MYANMAR,18,6.3,M,65
JZI,Premium,Online,I,9,THAILAND,22,7.7,M,57
JZI,Premium,Online,I,66,CHINA,26,9.1,F,56
JZI,Premium,Online,I,5,THAILAND,18,6.3,M,45
JZI,Premium,Online,I,5,THAILAND,18,6.3,F,21
JZI,Premium,Online,I,3,THAILAND,18,6.3,F,56
JZI,Premium,Online,I,8,INDONESIA,22,7.7,M,47
JZI,Premium,Online,I,8,INDONESIA,22,7.7,M,52
JZI,Premium,Online,I,29,HONG KONG,22,7.7,F,35
JZI,Premium,Online,I,25,CHINA,26,9.1,M,68
JZI,Premium,Online,I,108,INDONESIA,22,7.7,M,48
JZI,Premium,Online,I,8,HONG KONG,26,9.1,M,37
JZI,Premium,Online,I,1,INDONESIA,18,6.3,F,36
JZI,Premium,Online,I,28,CHINA,26,9.1,F,34
JZI,Premium,Online,I,5,INDONESIA,18,6.3,M,38
